sep=;
Series;Time;Value
alertmanager;2017-03-08T07:12:06.000Z;6111232
alertmanager;2017-03-08T07:12:16.000Z;6111232
alertmanager;2017-03-08T07:12:26.000Z;6111232
alertmanager;2017-03-08T07:12:36.000Z;6111232
alertmanager;2017-03-08T07:12:46.000Z;6111232
alertmanager;2017-03-08T07:12:56.000Z;6111232
alertmanager;2017-03-08T07:13:06.000Z;6111232
alertmanager;2017-03-08T07:13:16.000Z;6111232
alertmanager;2017-03-08T07:13:26.000Z;6111232
alertmanager;2017-03-08T07:13:36.000Z;6111232
alertmanager;2017-03-08T07:13:46.000Z;6111232
alertmanager;2017-03-08T07:13:56.000Z;6111232
alertmanager;2017-03-08T07:14:06.000Z;6111232
alertmanager;2017-03-08T07:14:16.000Z;6111232
alertmanager;2017-03-08T07:14:26.000Z;6111232
alertmanager;2017-03-08T07:14:36.000Z;6111232
alertmanager;2017-03-08T07:14:46.000Z;6111232
alertmanager;2017-03-08T07:14:56.000Z;6111232
alertmanager;2017-03-08T07:15:06.000Z;6111232
alertmanager;2017-03-08T07:15:16.000Z;6111232
alertmanager;2017-03-08T07:15:26.000Z;6111232
alertmanager;2017-03-08T07:15:36.000Z;6111232
alertmanager;2017-03-08T07:15:46.000Z;6111232
alertmanager;2017-03-08T07:15:56.000Z;6111232
alertmanager;2017-03-08T07:16:06.000Z;6111232
alertmanager;2017-03-08T07:16:16.000Z;6111232
alertmanager;2017-03-08T07:16:26.000Z;6111232
alertmanager;2017-03-08T07:16:36.000Z;6111232
alertmanager;2017-03-08T07:16:46.000Z;5988352
alertmanager;2017-03-08T07:16:56.000Z;5988352
alertmanager;2017-03-08T07:17:06.000Z;5988352
alertmanager;2017-03-08T07:17:16.000Z;5988352
alertmanager;2017-03-08T07:17:26.000Z;5988352
alertmanager;2017-03-08T07:17:36.000Z;5988352
alertmanager;2017-03-08T07:17:46.000Z;5988352
alertmanager;2017-03-08T07:17:56.000Z;5988352
alertmanager;2017-03-08T07:18:06.000Z;5988352
alertmanager;2017-03-08T07:18:16.000Z;5988352
alertmanager;2017-03-08T07:18:26.000Z;5988352
alertmanager;2017-03-08T07:18:36.000Z;6012928
alertmanager;2017-03-08T07:18:46.000Z;6012928
alertmanager;2017-03-08T07:18:56.000Z;6270976
alertmanager;2017-03-08T07:19:06.000Z;6144000
alertmanager;2017-03-08T07:19:16.000Z;6135808
alertmanager;2017-03-08T07:19:26.000Z;6012928
alertmanager;2017-03-08T07:19:36.000Z;6012928
alertmanager;2017-03-08T07:19:46.000Z;6012928
alertmanager;2017-03-08T07:19:56.000Z;6012928
alertmanager;2017-03-08T07:20:06.000Z;6012928
alertmanager;2017-03-08T07:20:16.000Z;6012928
alertmanager;2017-03-08T07:20:26.000Z;6012928
alertmanager;2017-03-08T07:20:36.000Z;6012928
alertmanager;2017-03-08T07:20:46.000Z;6148096
alertmanager;2017-03-08T07:20:56.000Z;6045696
alertmanager;2017-03-08T07:21:06.000Z;6045696
alertmanager;2017-03-08T07:21:16.000Z;6176768
alertmanager;2017-03-08T07:21:26.000Z;6176768
alertmanager;2017-03-08T07:21:36.000Z;6176768
alertmanager;2017-03-08T07:21:46.000Z;6078464
alertmanager;2017-03-08T07:21:56.000Z;6078464
alertmanager;2017-03-08T07:22:06.000Z;6078464
alertmanager;2017-03-08T07:22:16.000Z;6078464
alertmanager;2017-03-08T07:22:26.000Z;6078464
alertmanager;2017-03-08T07:22:36.000Z;6078464
alertmanager;2017-03-08T07:22:46.000Z;6078464
alertmanager;2017-03-08T07:22:56.000Z;6078464
cadvisor;2017-03-08T06:59:26.000Z;26910720
cadvisor;2017-03-08T06:59:36.000Z;27496448
cadvisor;2017-03-08T06:59:46.000Z;27217920
cadvisor;2017-03-08T06:59:56.000Z;27062272
cadvisor;2017-03-08T07:00:06.000Z;27246592
cadvisor;2017-03-08T07:00:16.000Z;27205632
