sep=;
Series;Time;Value
ecstatic_visvesvaraya;2017-03-07T05:00:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:00:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:00:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:00:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:00:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:01:01.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:01:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:01:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:01:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:01:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:01:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:02:01.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:02:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:02:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:02:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:02:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:02:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:03:01.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:03:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:03:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:03:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:03:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:03:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:04:01.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:04:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:04:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:04:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:04:41.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:04:51.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:05:01.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:05:11.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:05:21.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:05:31.000Z;409604096
ecstatic_visvesvaraya;2017-03-07T05:05:41.000Z;409604096
