sep=;
Series;Time;Value
alertmanager;2017-03-08T06:50:49.000Z;6000640
alertmanager;2017-03-08T06:50:59.000Z;6131712
alertmanager;2017-03-08T06:51:09.000Z;6131712
alertmanager;2017-03-08T06:51:19.000Z;6131712
alertmanager;2017-03-08T06:51:29.000Z;6131712
alertmanager;2017-03-08T06:51:39.000Z;6017024
cadvisor;2017-03-08T06:32:39.000Z;25366528
cadvisor;2017-03-08T06:32:49.000Z;25030656
cadvisor;2017-03-08T06:32:59.000Z;24760320
cadvisor;2017-03-08T06:33:09.000Z;24215552
cadvisor;2017-03-08T06:33:19.000Z;24199168
cadvisor;2017-03-08T06:33:29.000Z;24465408
cadvisor;2017-03-08T06:33:39.000Z;24821760
cadvisor;2017-03-08T06:33:49.000Z;24682496
cadvisor;2017-03-08T06:33:59.000Z;24363008
cadvisor;2017-03-08T06:34:09.000Z;24489984
cadvisor;2017-03-08T06:34:19.000Z;24350720
cadvisor;2017-03-08T06:34:29.000Z;24354816
cadvisor;2017-03-08T06:34:39.000Z;24842240
cadvisor;2017-03-08T06:34:49.000Z;24539136
cadvisor;2017-03-08T06:34:59.000Z;24387584
cadvisor;2017-03-08T06:35:09.000Z;24248320
cadvisor;2017-03-08T06:35:19.000Z;24248320
cadvisor;2017-03-08T06:35:29.000Z;24260608
cadvisor;2017-03-08T06:35:39.000Z;24240128
cadvisor;2017-03-08T06:35:49.000Z;24186880
cadvisor;2017-03-08T06:35:59.000Z;23949312
cadvisor;2017-03-08T06:36:09.000Z;24068096
cadvisor;2017-03-08T06:36:19.000Z;24928256
cadvisor;2017-03-08T06:36:29.000Z;24842240
cadvisor;2017-03-08T06:36:39.000Z;24944640
cadvisor;2017-03-08T06:36:49.000Z;25038848
cadvisor;2017-03-08T06:36:59.000Z;24776704
cadvisor;2017-03-08T06:37:09.000Z;24780800
cadvisor;2017-03-08T06:37:19.000Z;24666112
cadvisor;2017-03-08T06:37:29.000Z;24666112
cadvisor;2017-03-08T06:37:39.000Z;25067520
cadvisor;2017-03-08T06:37:49.000Z;24993792
cadvisor;2017-03-08T06:37:59.000Z;24686592
cadvisor;2017-03-08T06:38:09.000Z;24936448
cadvisor;2017-03-08T06:38:19.000Z;24805376
cadvisor;2017-03-08T06:38:29.000Z;26902528
cadvisor;2017-03-08T06:38:39.000Z;27066368
cadvisor;2017-03-08T06:38:49.000Z;26968064
cadvisor;2017-03-08T06:38:59.000Z;26988544
cadvisor;2017-03-08T06:39:09.000Z;26832896
cadvisor;2017-03-08T06:39:19.000Z;26820608
cadvisor;2017-03-08T06:39:29.000Z;27463680
cadvisor;2017-03-08T06:39:39.000Z;27729920
cadvisor;2017-03-08T06:39:49.000Z;27570176
cadvisor;2017-03-08T06:39:59.000Z;27258880
cadvisor;2017-03-08T06:40:09.000Z;27230208
cadvisor;2017-03-08T06:40:19.000Z;27234304
cadvisor;2017-03-08T06:40:29.000Z;27344896
cadvisor;2017-03-08T06:40:39.000Z;27648000
cadvisor;2017-03-08T06:40:49.000Z;27680768
cadvisor;2017-03-08T06:40:59.000Z;27541504
cadvisor;2017-03-08T06:41:09.000Z;27512832
cadvisor;2017-03-08T06:41:19.000Z;27635712
cadvisor;2017-03-08T06:41:29.000Z;27512832
cadvisor;2017-03-08T06:41:39.000Z;27635712
cadvisor;2017-03-08T06:41:49.000Z;27680768
cadvisor;2017-03-08T06:41:59.000Z;27389952
cadvisor;2017-03-08T06:42:09.000Z;27381760
cadvisor;2017-03-08T06:42:19.000Z;27484160
cadvisor;2017-03-08T06:42:29.000Z;27348992
cadvisor;2017-03-08T06:42:39.000Z;27836416
cadvisor;2017-03-08T06:42:49.000Z;27607040
cadvisor;2017-03-08T06:42:59.000Z;27602944
cadvisor;2017-03-08T06:43:09.000Z;27475968
cadvisor;2017-03-08T06:43:19.000Z;27234304
cadvisor;2017-03-08T06:43:29.000Z;27373568
cadvisor;2017-03-08T06:43:39.000Z;27901952
cadvisor;2017-03-08T06:43:49.000Z;27717632
cadvisor;2017-03-08T06:43:59.000Z;27471872
cadvisor;2017-03-08T06:44:09.000Z;27463680
cadvisor;2017-03-08T06:44:19.000Z;27426816
cadvisor;2017-03-08T06:44:29.000Z;27344896
cadvisor;2017-03-08T06:44:39.000Z;27475968
cadvisor;2017-03-08T06:44:49.000Z;27336704
cadvisor;2017-03-08T06:44:59.000Z;27185152
cadvisor;2017-03-08T06:45:09.000Z;27303936
cadvisor;2017-03-08T06:45:19.000Z;27435008
cadvisor;2017-03-08T06:45:29.000Z;27529216
cadvisor;2017-03-08T06:45:39.000Z;27602944
cadvisor;2017-03-08T06:45:49.000Z;27660288
cadvisor;2017-03-08T06:45:59.000Z;27213824
cadvisor;2017-03-08T06:46:09.000Z;27279360
cadvisor;2017-03-08T06:46:19.000Z;27410432
cadvisor;2017-03-08T06:46:29.000Z;27287552
cadvisor;2017-03-08T06:46:39.000Z;27586560
cadvisor;2017-03-08T06:46:49.000Z;27570176
cadvisor;2017-03-08T06:46:59.000Z;27553792
cadvisor;2017-03-08T06:47:09.000Z;27357184
cadvisor;2017-03-08T06:47:19.000Z;27340800
cadvisor;2017-03-08T06:47:29.000Z;27201536
cadvisor;2017-03-08T06:47:39.000Z;27877376
cadvisor;2017-03-08T06:47:49.000Z;27648000
cadvisor;2017-03-08T06:47:59.000Z;27545600
cadvisor;2017-03-08T06:48:09.000Z;26140672
cadvisor;2017-03-08T06:48:19.000Z;26103808
cadvisor;2017-03-08T06:48:29.000Z;26091520
cadvisor;2017-03-08T06:48:39.000Z;26533888
cadvisor;2017-03-08T06:48:49.000Z;26349568
cadvisor;2017-03-08T06:48:59.000Z;26058752
cadvisor;2017-03-08T06:49:09.000Z;26038272
